理财金额	3个月理财月日均金额	6个月理财月日均金额	持有基金标志	基金金额	3个月基金月日均金额	6个月基金月日均金额	持有国债标志	国债金额	3个月国债月日均金额	6个月国债月日均金额	银保通金额	3个月银保通月日均金额	6个月银保通月日均金额	贵金属金额	3个月贵金属月日均金额	6个月贵金属月日均金额	是否薪资理财	是否社保金融IC卡	y
CUST_FINA_AMT	L3_CUST_FINA_AVGAMT	L6_CUST_FINA_AVGAMT	FUND_FLAG	CUST_FOND_AMT	L3_CUST_FOND_AVGAMT	L6_CUST_FOND_AVGAMT	BOND_FLAG	CUST_NADEBT_AMT	L3_CUST_NADEBT_AVGAMT	L6_CUST_NADEBT_AVGAMT	CUST_YBT_AMT	L3_CUST_YBT_AVGAMT	L6_CUST_YBT_AVGAMT	CUST_METAL_AMT	L3_CUST_METAL_AVGAMT	L6_CUST_METAL_AVGAMT	CUST_SALARY_FINANCIAL_FLAG	CUST_SOCIAL_SECURITYIC_FLAG	QSQ_FLAG
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	11221.83	22512.375	N	0	0	0	0	0	0	0	0	0	N	N	
262507.15	283803.26	278459.365	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	7647.93	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
52725.37	35469.28	43808.33167	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
6053321.34	6038677.61	5086696.17	1	1212108.65	1423816.793	1486185.398	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
329378.37	316031.3867	320103.09	1	20305.57	20407.63333	20668.56167	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
44098.69	45935.95	59459.76833	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1243108.53	1232615.033	1176636.368	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
811160	808934.7933	551002.86	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
720221.05	859554.3767	860019.0583	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	29709.28	29696.06333	40069.82833	N	30000	30000	30000	0	0	0	0	0	0	N	N	
0	33333.33333	66666.66667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
685599.19	722673.6867	1001274.885	N	0	0	0	Y	1450000	1450000	1124166.667	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
714294.5	804965.06	925468.8967	1	78703.82	77727.13667	73893.35667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
61061.51	60900.00333	53214.65833	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
1530144.76	1566038.467	1430236.932	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	50270.96	N	0	0	0	21347.79	20676.74333	24835.29	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1823552.88	1818384.66	1614334.258	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	54488.2	53355.05	64724.24167	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
504800.19	466956.9633	318206.32	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
576872.27	632390.2867	677735.5683	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
300228.93	306704.9367	403533.2867	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	482897.91	959922.27	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1110554.79	1075454.337	1286718.598	1	1012295.13	1009278.15	538007.4083	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	8441.15	8315.283333	8116.386667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	35687.36667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
3903718.34	3804818.1	3389568.405	1	0	0	97495.47833	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1003594.18	920911.28	920326.1367	1	7822.83	17717.86667	205437.095	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	527381.19	519288.6033	514455.2067	N	0	0	0	0	0	0	0	0	0	N	N	
0	19821.47667	223664.9667	1	630652.3	525752.33	411976.8917	N	0	0	0	0	0	0	0	0	0	N	N	
260992.92	249756.4933	243061.65	1	123504.3	120918.0033	117138.9917	N	0	0	0	0	0	0	0	0	0	N	N	
0	255051.7133	507001.1983	1	463649	457212.9067	456581.9767	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	200000	200000	200000	0	0	0	0	0	0	N	N	
202681.81	224992.36	348074.49	1	1019386.58	1016412.71	887547.7667	N	0	0	0	0	0	0	0	0	0	N	N	
2569507.9	2521043.863	2319884.158	1	0	12915.17667	62537.62333	N	0	0	0	0	0	0	0	0	0	N	N	
659039.66	610681.09	603621.5483	1	0	0	0	N	200000	200000	200000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	620000	620000	1173333.333	0	0	0	0	0	0	N	N	
894531.37	882757.57	926730.7817	1	100938.03	99986.68333	100952.7133	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
115129.32	133588.8833	202898.0583	1	204887.88	203946.4933	148508.3667	N	0	0	0	0	0	0	0	0	0	N	N	
402847.95	387908.52	396437.7383	1	1349891.31	1336663.817	1310201.923	N	100000	100000	100000	0	0	0	0	0	0	N	N	
0	0	19397.03333	1	101448.25	101172.1633	73219.085	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
2825551.62	2913404.533	2903228.048	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
853622.4	827698.0367	805310.14	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
253750.1	253157.1667	245282.6617	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
223265.19	222653.26	180786.12	1	37902.12	36957.01	37525.69833	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
140623.19	137199.4333	71489.35333	1	39121.11	37793.07	36877.97167	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
1612883.43	1542640.303	1575755.453	1	279751.12	278501.9667	231322.4567	Y	400000	400000	400000	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
302787.53	272888.72	235192.2717	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
81860.66	95235.13	97970.17	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	83754.33	82180.34333	83753.50833	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
232892.33	232066.85	129374.5933	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	60786.74	59971.83	55212.63	N	0	0	0	0	0	0	0	0	0	N	N	
0	150406.85	132041.9067	N	0	0	0	N	930000	930000	930000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
604673.01	572725.9067	508988.4783	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	260000	260000	260000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1594107.82	2355671.39	2775827.97	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	334264.84	654211.5517	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
214391.6	162702.4733	158939.3733	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
214055.77	138220.8267	69110.41333	N	0	0	0	N	100000	66666.66667	33333.33333	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
200522.05	133643.7433	66821.87167	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
311016.88	235857.2	174808.245	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
602710.35	562383.55	485708.5633	1	52541.87	52470	52296.26	N	0	0	0	0	0	0	0	0	0	Y	N	
160740.82	499927.78	857011.945	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	295039.1583	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	625700	625700	625700	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
435421.17	436784.3267	371231.4633	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
76835.63	78591.62333	52660.31167	N	0	0	0	N	410000	410000	410000	0	0	0	0	0	0	N	N	
56096.31	45507.25	22753.625	1	25608.64	25081.65333	23705.54667	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1683.66	17494.63667	31109.09667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
403013.7	463922.7633	231961.3817	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	49000	49000	49000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
100222.95	100365.8933	91011.2	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
958550.45	918703.3733	1001055.173	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	260000	260000	260000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1260740.44	1257373.917	1119309.93	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
564407.89	547002.6	496090.34	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
424794.88	417123.18	374118.8133	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
100456.51	98260.84667	95232.50333	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
531779.99	570274.8267	669500.15	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	122682.1633	411920.055	1	831057.35	614339.68	385887.6633	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	34574.73833	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
70583.4	57593.68333	61363.59	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
173673.83	116880.1233	156754.2817	1	101276.79	101148.4633	101049.7017	N	0	0	0	0	0	0	0	0	0	N	N	
431619.86	421562.4667	376553.5983	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
514023.23	555665.8233	621719.6167	N	0	0	0	N	100000	100000	60000	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
335849.32	452785.0033	486865.8967	1	0	0	0	Y	280000	172121.2133	86060.60667	0	0	0	0	0	0	N	N	
1804189.18	1771239.187	885619.5933	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	5855.131667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
278988.32	666253.8833	1143445.092	1	27621.89	25175.19333	20781.56167	N	0	0	0	0	0	0	0	0	0	Y	N	
102271.58	101975.48	128541.57	1	10194.88	11452.79333	14584.185	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
261855.87	295690.93	287446.7533	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
243948.15	273092.64	274902.5	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	222012.9633	1	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	Y	N	
0	0	0	N	0	0	0	N	206500	206500	206500	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
100861.92	93268.80667	97462.89667	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
2458473.2	2720416.473	2656579.767	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
1998424.06	2032783.057	1987169.857	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
320835.29	319251.3667	316475.4917	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	1	35502.78	34600.19667	35433.78833	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
0	0	0	N	0	0	0	N	0	0	0	0	0	0	0	0	0	N	N	
